date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:31	0/0	---M--	200	added ('OK')	text/plain	etag:%2259aaea05-0%22	http://www.tedxyouthalamitosbay.com/robots.txt		(from )
12:44:31	55221/55221	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:35%20GMT	http://www.tedxyouthalamitosbay.com/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/index.html	(from )
12:44:31	6817/6817	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaef19-1aa1%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/css/themify.common.css?ver=5.2.5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/css/themify.common6619.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:32	11382/11382	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a03f6ae7ee972a6dd4c59486ce3099b3-gzip%22	http://www.tedxyouthalamitosbay.com/feed/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/feed/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:32	41045/41045	---MCZ	200	added ('OK')	text/css	etag:W/%225ee100b8-a055%22	http://www.tedxyouthalamitosbay.com/wp-includes/css/dist/block-library/style.min.css?ver=5.2.5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/css/dist/block-library/style.min6619.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:32	1606/1606	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaef19-646%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.7	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/css/styles4906.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:32	769/769	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22498b3da73bb8715aea025861cbaf02d7-gzip%22	http://www.tedxyouthalamitosbay.com/comments/feed/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/comments/feed/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:32	16365/16365	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaef19-3fed%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify-icons.css?ver=3.1.1	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify-iconsb12b.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:33	106529/106529	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaea2a-1a021%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/style.css?ver=1.7.2	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/styleba3a.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:33	25745/25745	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaea2a-6491%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/media-queries.css?ver=1.7.2	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/media-queriesba3a.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:33	5107/5107	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaea2a-13f3%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/styles/header-top-bar.css?ver=5.2.5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/styles/header-top-bar6619.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:33	3232/3232	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaea2a-ca0%22	http://www.tedxyouthalamitosbay.com/wp-content/uploads/themify-customizer.css?ver=17.03.26.19.40.10	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/uploads/themify-customizerfea8.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:33	20716/20716	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaea2a-50ec%22	http://www.tedxyouthalamitosbay.com/wp-content/uploads/themify-css/themify-builder-10-generated.css?ver=19.12.18.14.45.07	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/uploads/themify-css/themify-builder-10-generated246e.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:34	64188/64188	---MCZ	200	added ('OK')	text/css	etag:W/%2259aaef19-fabc%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack6996.css	(from http://www.tedxyouthalamitosbay.com/)
12:44:34	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573eaa90-2748%22	http://www.tedxyouthalamitosbay.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:35	876/876	---MCZ	200	added ('OK')	text/xml	date:Sat,%2029%20Aug%202020%2019:44:39%20GMT	http://www.tedxyouthalamitosbay.com/xmlrpc.php?rsd	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/xmlrpc0db0.php	(from http://www.tedxyouthalamitosbay.com/)
12:44:35	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	http://www.tedxyouthalamitosbay.com/wp-includes/wlwmanifest.xml	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/wlwmanifest.xml	(from http://www.tedxyouthalamitosbay.com/)
12:44:35	96873/96873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cde37d2-17a69%22	http://www.tedxyouthalamitosbay.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/js/jquery/jquery4a5f.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:36	2249/2249	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Aug%202020%2019:44:40%20GMT	http://www.tedxyouthalamitosbay.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.tedxyouthalamitosbay.com%2F	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-json/oembed/1.0/embed4b0d.json	(from http://www.tedxyouthalamitosbay.com/)
12:44:36	114442/114442	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Aug%202020%2019:44:40%20GMT	http://www.tedxyouthalamitosbay.com/wp-json/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-json/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:36	2348/2348	---MCZ	200	added ('OK')	text/xml	date:Sat,%2029%20Aug%202020%2019:44:40%20GMT	http://www.tedxyouthalamitosbay.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.tedxyouthalamitosbay.com%2F&format=xml	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-json/oembed/1.0/embed9cb8	(from http://www.tedxyouthalamitosbay.com/)
12:44:36	2060/2060	---M--	200	added ('OK')	image/png	etag:%224563707e71c3b011%22	https://i1.wp.com/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/11/cropped-imageedit_1_5114123832.png?fit=32%2C32	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i1.wp.com/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/11/cropped-imageedit_1_51141238327398.png	(from http://www.tedxyouthalamitosbay.com/)
12:44:36	17996/17996	---M--	200	added ('OK')	image/png	etag:%22d237da19dc85775b%22	https://i1.wp.com/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/11/cropped-imageedit_1_5114123832.png?fit=192%2C192	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i1.wp.com/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/11/cropped-imageedit_1_5114123832ff94.png	(from http://www.tedxyouthalamitosbay.com/)
12:44:37	16443/16443	---M--	200	added ('OK')	image/png	etag:%2256c8b6d1df79e8e1%22	https://i1.wp.com/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/11/cropped-imageedit_1_5114123832.png?fit=180%2C180	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i1.wp.com/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/11/cropped-imageedit_1_5114123832fd20.png	(from http://www.tedxyouthalamitosbay.com/)
12:44:37	45958/45958	---MC-	200	added ('OK')	text/javascript	date:Thu,%2004%20Jun%202020%2023:38:14%20GMT	https://www.google-analytics.com/analytics.js	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.google-analytics.com/analytics.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Aug%202020%2019:44:42%20GMT	http://tedxyouth.wpengine.com/wp-content/uploads/2016/10/tedx-logo.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/tedxyouth.wpengine.com/wp-content/uploads/2016/10/tedx-logo.14.delayed	(from http://www.tedxyouthalamitosbay.com/)
12:44:38	7049/7049	---M--	200	added ('OK')	image/png	etag:%2259aaea2a-1b89%22	http://www.tedxyouthalamitosbay.com/wp-content/uploads/2016/10/tedx-logo.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/uploads/2016/10/tedx-logo.png	(from http://www.tedxyouthalamitosbay.com/)
12:44:39	34041/34041	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:43%20GMT	http://www.tedxyouthalamitosbay.com/about/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/about/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:39	84659/84659	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:43%20GMT	http://www.tedxyouthalamitosbay.com/speakers/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/speakers/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:39	15933/15933	---M--	200	added ('OK')	image/png	etag:%2299eab7d8144d940c%22	https://i1.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2016/10/TedXYouth@AlamitosBay-Transparent.png?w=1165	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i1.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2016/10/TedXYouth@AlamitosBay-Transparentcc88.png	(from http://www.tedxyouthalamitosbay.com/)
12:44:40	60771/60771	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:44%20GMT	http://www.tedxyouthalamitosbay.com/team/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/team/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:40	46236/46236	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:44%20GMT	http://www.tedxyouthalamitosbay.com/sponsors/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/sponsors/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:41	61654/61654	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:44%20GMT	http://www.tedxyouthalamitosbay.com/blog/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/blog/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:41	578502/578502	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:45%20GMT	http://www.tedxyouthalamitosbay.com/photos/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/photos/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:42	364853/364853	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:45%20GMT	http://www.tedxyouthalamitosbay.com/core-team-photographer-photos/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/core-team-photographer-photos/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:42	21005/21005	---M--	200	added ('OK')	image/png	etag:%229f0e385cb69e7a64%22	https://i0.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2016/10/Logo-mobile-version.png?w=1165	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i0.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2016/10/Logo-mobile-versioncc88.png	(from http://www.tedxyouthalamitosbay.com/)
12:44:45	32595/32595	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:44:47%20GMT	http://www.tedxyouthalamitosbay.com/ted-approved/	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/ted-approved/index.html	(from http://www.tedxyouthalamitosbay.com/)
12:44:46	21740/21740	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaef19-54ec%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/js/main.js?ver=3.1.1	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/js/mainb12b.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:47	1378/1378	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaef26-562%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/photon/photon.js?ver=20130122	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/photon/photonb3d9.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:48	13676/13676	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaef19-356c%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.7	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/js/scripts4906.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:48	15248/15248	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaef19-3b90%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:48	104869/104869	---M--	200	added ('OK')	image/jpeg	etag:%22305724ed5e463bb9%22	https://i0.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2017/02/Event-Information-mk2DESKTOPREVISED.jpg?w=1165	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i0.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2017/02/Event-Information-mk2DESKTOPREVISEDcc88.jpg	(from http://www.tedxyouthalamitosbay.com/)
12:44:48	167605/167605	---M--	200	added ('OK')	image/jpeg	etag:%2255cfb05e8c8d9b99%22	https://i1.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2017/01/Event-Information-mk1Revised.jpg?w=1165	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/i1.wp.com/tedxyouthalamitosbay.com/wp-content/uploads/2017/01/Event-Information-mk1Revisedcc88.jpg	(from http://www.tedxyouthalamitosbay.com/)
12:44:49	24042/24042	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e8609cc-5dea%22	http://s.gravatar.com/js/gprofiles.js?ver=2019Decaa	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/s.gravatar.com/js/gprofiles8495.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:49	10411/10411	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225841a56f-52b6%22	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201951	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/s0.wp.com/wp-content/js/devicepx-jetpack2f22.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:50	1015/1015	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaef19-3f7%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/wpgroho.js?ver=5.2.5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/wpgroho6619.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:50	8113/8113	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b053ceb-1fb1%22	http://www.tedxyouthalamitosbay.com/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/js/imagesloaded.min55a0.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:50	2554/2554	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaef19-9fa%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/js/themify.sidemenu.js?ver=1.7.2	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/js/themify.sidemenuba3a.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:50	52412/52412	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259aaea2a-ccbc%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/js/themify.script.js?ver=1.7.2	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/js/themify.scriptba3a.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:51	2385/2385	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dc99356-951%22	http://www.tedxyouthalamitosbay.com/wp-includes/js/comment-reply.min.js?ver=5.2.5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/js/comment-reply.min6619.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:51	1399/1399	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d98f3b6-577%22	http://www.tedxyouthalamitosbay.com/wp-includes/js/wp-embed.min.js?ver=5.2.5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-includes/js/wp-embed.min6619.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:52	847/847	---M--	200	added ('OK')	image/gif	etag:%2259aaef19-34f%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.7)
12:44:52	8972/8972	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225c6340e3-350a%22	https://stats.wp.com/e-201951.js	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/stats.wp.com/e-201951.js	(from http://www.tedxyouthalamitosbay.com/)
12:44:53	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259aaef19-1339c%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.eot	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.eot	(from http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify-icons.css?ver=3.1.1)
12:44:55	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Aug%202020%2019:44:58%20GMT	http://tedxyouthalamitosbay.com/wp-content/uploads/2017/02/TEDx-Hero-Image-mk-ii1800x1000.jpg	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/tedxyouthalamitosbay.com/wp-content/uploads/2017/02/TEDx-Hero-Image-mk-ii1800x1000.2c.delayed	(from http://www.tedxyouthalamitosbay.com/wp-content/uploads/themify-css/themify-builder-10-generated.css?ver=19.12.18.14.45.07)
12:44:57	234249/234249	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259aaef19-39309%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.svg	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.svg	(from http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify-icons.css?ver=3.1.1)
12:44:57	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Aug%202020%2019:45:01%20GMT	http://tedxyouthalamitosbay.com/wp-content/uploads/2016/11/TEDx-Hero-Image-mk-ii1800x1000.jpg	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/tedxyouthalamitosbay.com/wp-content/uploads/2016/11/TEDx-Hero-Image-mk-ii1800x1000.2e.delayed	(from http://www.tedxyouthalamitosbay.com/wp-content/uploads/themify-css/themify-builder-10-generated.css?ver=19.12.18.14.45.07)
12:45:04	56108/56108	---M--	200	added ('OK')	font/woff	etag:%2259aaef19-db2c%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.woff	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.woff	(from http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify-icons.css?ver=3.1.1)
12:45:05	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Aug%202020%2019:45:09%20GMT	http://tedxyouthalamitosbay.com/wp-content/uploads/2016/12/7.2.jpg	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/tedxyouthalamitosbay.com/wp-content/uploads/2016/12/7.2.30.delayed	(from http://www.tedxyouthalamitosbay.com/wp-content/uploads/themify-css/themify-builder-10-generated.css?ver=19.12.18.14.45.07)
12:45:08	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%2259aaef19-132f8%22	http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.ttf	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify.ttf	(from http://www.tedxyouthalamitosbay.com/wp-content/themes/themify-ultra/themify/themify-icons/themify-icons.css?ver=3.1.1)
12:45:09	4529/4529	---M--	200	added ('OK')	image/png	etag:%2259aaef26-11b1%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:11	10063/10063	---M--	200	added ('OK')	image/png	etag:%2259aaef26-274f%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:11	1318/1318	---M--	200	added ('OK')	image/png	etag:%2259aaef26-526%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite.png?5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-spritee4da.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:12	2076/2076	---M--	200	added ('OK')	image/png	etag:%2259aaef26-81c%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2x.png?5	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2xe4da.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:13	1009/1009	---M--	200	added ('OK')	image/png	etag:%2259aaef30-3f1%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:13	1944/1944	---M--	200	added ('OK')	image/png	etag:%2259aaef30-798%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:14	5704/5704	---M--	200	added ('OK')	image/png	etag:%2259aaef30-1648%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
12:45:15	2039/2039	---M--	200	added ('OK')	image/png	etag:%2259aaef30-7f7%22	http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/GitHub/mffais.github.io/tedxyouthalamitosbay/tedx/www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from http://www.tedxyouthalamitosbay.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.7.1)
